display_id,wrs_path,wrs_row,satellite,cloud_cover,acquisition_date,shapeID,ic
LT05_L1TP_140041_19960402_20200911_02_T1,140,41,5,9,1996-04-02,524003016,landsat_tm_c2_l1
LT05_L1TP_140042_19960402_20200911_02_T1,140,42,5,0,1996-04-02,524003016,landsat_tm_c2_l1
LT05_L1TP_140041_19960418_20200911_02_T1,140,41,5,10,1996-04-18,524003011,landsat_tm_c2_l1
LT05_L1TP_140041_19960402_20200911_02_T1,140,41,5,9,1996-04-02,524003011,landsat_tm_c2_l1
LT05_L1TP_140041_19960418_20200911_02_T1,140,41,5,10,1996-04-18,524003014,landsat_tm_c2_l1
LT05_L1TP_140041_19960402_20200911_02_T1,140,41,5,9,1996-04-02,524003014,landsat_tm_c2_l1
LT05_L1GS_145039_19960421_20200911_02_T2,145,39,5,13,1996-04-21,524014074,landsat_tm_c2_l1
LT05_L1GS_145040_19960421_20200911_02_T2,145,40,5,0,1996-04-21,524014074,landsat_tm_c2_l1
LT05_L1TP_145039_19960405_20200911_02_T1,145,39,5,7,1996-04-05,524014074,landsat_tm_c2_l1
LT05_L1TP_145040_19960405_20200911_02_T1,145,40,5,0,1996-04-05,524014074,landsat_tm_c2_l1
LT05_L1GS_145040_19960421_20200911_02_T2,145,40,5,0,1996-04-21,524014073,landsat_tm_c2_l1
LT05_L1TP_145040_19960405_20200911_02_T1,145,40,5,0,1996-04-05,524014073,landsat_tm_c2_l1
LT05_L1GS_145040_19960421_20200911_02_T2,145,40,5,0,1996-04-21,524014072,landsat_tm_c2_l1
LT05_L1TP_145040_19960405_20200911_02_T1,145,40,5,0,1996-04-05,524014072,landsat_tm_c2_l1
